LIMIT_BAL,AGE,default,PAY_1_ontime,PAY_1_sensemov,PAY_1_revolving,PAY_1_mesos_retard,PAY_2_ontime,PAY_2_sensemov,PAY_2_revolving,PAY_2_mesos_retard,PAY_3_ontime,PAY_3_sensemov,PAY_3_revolving,PAY_3_mesos_retard,PAY_4_ontime,PAY_4_sensemov,PAY_4_revolving,PAY_4_mesos_retard,PAY_5_ontime,PAY_5_sensemov,PAY_5_revolving,PAY_5_mesos_retard,PAY_6_ontime,PAY_6_sensemov,PAY_6_revolving,PAY_6_mesos_retard,BILL_AMT_AGRUPAT,PAY_AMT_AGRUPAT,SEX_male,EDUCATION_postgrau,EDUCATION_secundaria,EDUCATION_universitari,MARRIAGE_casat,MARRIAGE_solter,MARRIAGE_nan
180000,34,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11919.5,4316.333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10000,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,5189.833333333333,455.3333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20000,24,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,16502.833333333332,1166.6666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0
80000,41,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,59832.5,2030.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
610000,30,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,14917.666666666666,1751.6666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0
180000,27,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1346.8333333333333,1346.8333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50000,53,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,529.1666666666666,517.6666666666666,1.0,0.0,1.0,0.0,1.0,0.0,0.0
130000,30,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,128817.66666666667,5083.333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
160000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,60716.0,5996.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0
200000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,2,151336.0,7086.166666666667,1.0,1.0,0.0,0.0,0.0,1.0,0.0
20000,29,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,17280.833333333332,1361.6666666666667,1.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,56,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,33463.166666666664,1454.6666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30000,46,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,29918.166666666668,1196.6666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
140000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,130739.66666666667,5319.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0
160000,45,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,12495.333333333334,916.6666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0
410000,33,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2661.0,2120.3333333333335,1.0,1.0,0.0,0.0,1.0,0.0,0.0
320000,30,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,7661.333333333333,13343.666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,36,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,47731.833333333336,1582.8333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0
110000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,110667.83333333333,4360.666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0
530000,50,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,208974.16666666666,8166.666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0
80000,40,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,30536.166666666668,1162.3333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0
190000,26,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,127561.16666666667,5563.833333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
500000,58,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,6900.666666666667,7679.333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0
270000,30,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1943.1666666666667,1943.1666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20000,26,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,17521.666666666668,707.1666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0
90000,39,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,26147.0,1292.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0
10000,44,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,4583.833333333333,169.83333333333334,1.0,0.0,0.0,1.0,0.0,1.0,0.0
320000,36,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,5028.166666666667,1109.1666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
190000,33,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,17516.833333333332,7322.666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0
380000,39,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8782.833333333334,11725.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
180000,30,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,141059.33333333334,6061.666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0
360000,33,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2078.5,2785.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
150000,30,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11479.666666666666,3826.6666666666665,1.0,0.0,0.0,1.0,1.0,0.0,0.0
50000,57,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,41096.166666666664,5469.666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0
50000,39,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,38097.666666666664,1522.1666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0
50000,51,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,42163.833333333336,1870.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
340000,30,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,24461.666666666668,8850.833333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0
320000,26,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,25039.333333333332,37201.666666666664,1.0,1.0,0.0,0.0,0.0,1.0,0.0
230000,42,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,644.0,564.6666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0
120000,31,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3662.5,4596.333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30000,34,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,24064.5,916.6666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
240000,34,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,13626.166666666666,15057.333333333334,1.0,1.0,0.0,0.0,0.0,1.0,0.0
240000,32,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,761.8333333333334,963.1666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0
210000,30,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,100758.16666666667,4166.666666666667,1.0,1.0,0.0,0.0,0.0,1.0,0.0
20000,24,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,16345.666666666666,824.8333333333334,1.0,0.0,1.0,0.0,0.0,1.0,0.0
20000,42,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,18259.166666666668,958.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
110000,25,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3183.3333333333335,1181.8333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
130000,39,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,90518.66666666667,3270.8333333333335,1.0,0.0,0.0,1.0,1.0,0.0,0.0
80000,28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,77770.0,3333.3333333333335,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20000,36,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,12957.666666666666,677.1666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0
10000,38,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,8989.833333333334,1266.6666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0
180000,37,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,12200.166666666666,12871.333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.0
280000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,85674.83333333333,2840.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
220000,29,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,92154.16666666667,2716.6666666666665,1.0,1.0,0.0,0.0,0.0,1.0,0.0
260000,42,1,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,213203.0,5316.666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0
30000,40,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,9056.833333333334,503.3333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0
50000,29,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,15407.166666666666,10799.666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0
150000,47,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,152144.5,6016.666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0
160000,38,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,48212.166666666664,2112.6666666666665,1.0,0.0,1.0,0.0,0.0,1.0,0.0
20000,26,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,5123.833333333333,2078.6666666666665,1.0,0.0,0.0,1.0,0.0,1.0,0.0
280000,42,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,114241.33333333333,35390.666666666664,1.0,1.0,0.0,0.0,1.0,0.0,0.0
50000,24,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,8364.666666666666,702.8333333333334,1.0,0.0,0.0,1.0,0.0,1.0,0.0
300000,43,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,798.5,573.1666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0
230000,31,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,27726.333333333332,5000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
60000,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,21681.333333333332,2833.3333333333335,1.0,0.0,1.0,0.0,0.0,1.0,0.0
190000,29,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,10656.833333333334,1319.3333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0
60000,43,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,130.0,130.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
100000,25,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,80360.16666666667,3000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30000,45,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,19927.0,1416.6666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
200000,30,1,0,0,0,6,0,0,0,5,0,0,0,4,0,0,0,3,0,0,0,2,0,0,1,0,66838.66666666667,842.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30000,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,26987.0,1750.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
130000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,73378.0,6790.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
120000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,43342.333333333336,1583.3333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.0
160000,35,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,961.8333333333334,1061.8333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20000,23,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,15238.333333333334,4730.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30000,24,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,28540.5,1275.6666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
70000,23,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,33037.666666666664,1661.6666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
80000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,46925.833333333336,6262.166666666667,1.0,0.0,1.0,0.0,0.0,1.0,0.0
80000,23,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,3539.5,1064.1666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
100000,50,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,80081.66666666667,3166.6666666666665,1.0,0.0,0.0,1.0,0.0,1.0,0.0
570000,31,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,31557.833333333332,7958.333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
170000,45,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,445.0,385.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
50000,25,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2409.8333333333335,5263.166666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
310000,39,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,258034.16666666666,10921.166666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0
140000,27,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,13500.833333333334,4010.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0
200000,29,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,62501.666666666664,12780.666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0
300000,26,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8032.833333333333,3893.8333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0
300000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,268831.3333333333,11001.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
140000,55,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,128301.66666666667,26833.333333333332,1.0,0.0,0.0,1.0,0.0,1.0,0.0
560000,47,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,54943.166666666664,57463.833333333336,1.0,1.0,0.0,0.0,1.0,0.0,0.0
200000,46,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,79459.0,10833.333333333334,1.0,1.0,0.0,0.0,1.0,0.0,0.0
230000,31,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,176858.83333333334,5452.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
200000,36,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,4920.333333333333,1000.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
160000,34,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,76765.66666666667,2500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
220000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,180092.0,8401.333333333334,1.0,1.0,0.0,0.0,0.0,1.0,0.0
60000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,38750.166666666664,1883.3333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0
390000,43,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,46204.5,1769.3333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0
280000,39,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,753.5,659.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
80000,60,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,25192.5,2292.6666666666665,1.0,1.0,0.0,0.0,1.0,0.0,0.0
360000,34,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,33755.166666666664,1250.3333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0
20000,21,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,19099.333333333332,2600.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
500000,31,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,28528.166666666668,16076.166666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0
90000,23,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3267.0,2682.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30000,33,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,28614.0,1322.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
390000,47,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,647.1666666666666,647.1666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
360000,32,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.6666666666666667,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10000,32,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,9790.166666666666,730.8333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0
150000,32,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40000,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,35177.666666666664,2891.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
210000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,65453.666666666664,12852.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50000,41,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,30450.0,983.8333333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10000,23,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,8175.5,800.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
310000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,44640.833333333336,2000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50000,34,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,24699.833333333332,716.6666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
150000,37,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1762.5,931.8333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0
50000,48,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,13853.0,918.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0
250000,30,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,83661.83333333333,3532.1666666666665,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30000,46,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,23947.833333333332,1000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30000,32,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,21172.0,1407.8333333333333,1.0,1.0,0.0,0.0,1.0,0.0,0.0
30000,50,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,28052.0,1671.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000,44,1,0,0,0,8,0,0,0,7,0,0,0,6,0,0,0,5,0,0,0,4,0,0,0,3,16170.166666666666,130.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
30000,24,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,19358.333333333332,972.8333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0
300000,45,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4221.666666666667,10741.333333333334,1.0,1.0,0.0,0.0,1.0,0.0,0.0
90000,28,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,930.0,129.33333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.0
30000,24,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,16356.333333333334,4910.333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200000,51,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,136296.66666666666,5948.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
180000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,1,0,115483.5,5150.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
70000,26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,30469.0,5692.666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
230000,29,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,309.6666666666667,1031.1666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
240000,45,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
190000,41,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2413.6666666666665,2743.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
80000,29,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5963.5,5259.333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0
300000,34,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,67276.0,2229.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
220000,36,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,206001.5,7904.333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0
340000,31,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,71112.66666666667,4887.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0
480000,57,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,23415.333333333332,18775.166666666668,0.0,1.0,0.0,0.0,0.0,1.0,0.0
60000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,28653.0,2805.1666666666665,0.0,1.0,0.0,0.0,1.0,0.0,0.0
200000,28,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,10931.833333333334,3490.8333333333335,1.0,0.0,0.0,1.0,1.0,0.0,0.0
20000,53,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,1,0,0,1,0,0,0,9889.166666666666,671.6666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0
